Unnamed: 0,text,label
138099," Not a great film, maybe, but a pretty nifty one in any case.",1
75000," Thirst's excesses will entertain some viewers, but if you want coherence, look elsewhere.",0
108054," Clever, wise and outrageous, ""Juno"" comes at you with no holds barred.",1
210498," Clever banter and eye-popping set pieces raise it above most other DreamWorks' non-Shrek fare. Still, it's pretty standard-issue.",0
81914, A movie that relies totally on the talent of John Cusack Hopefully nevermore.,0
32093," Rescue Dawn is one of those rare war action dramas that works on several levels, all of them valid and meaningful",1
176166, The director takes a script laced with one obvious moment after another and manages to make a predictable picture even more so with staging which telegraphs every twist.,0
139683," The whole movie feels like Roland Emmerich's sperm and Michael Bay's sperm fertilized an egg Tony Scott cryogenically froze back in 1986, producing a ""baby"" with qualities of all of its ""birth"" fathers.",1
171059, Tim Burton should get a creative divorce from Danny Elfman and keep his girlfriend Lisa Marie out of his films.,0
139584, The typical characters you find in this sort of thing get slowly revealed to have . . . not a whole lot interesting going on. ,0
162259, It's a dumb movie.,0
29603," Honestly, it gave me a headache.",0
51247, A watchable but one hell of a dumb hybrid action and supernatural thriller.,0
104744," The satirical look at suburban blight ... will entertain the grown-ups, while the dizzying antics will keep the kids in stitches.",1
243433," Nicholas Stoller was the man who unleashed the unexpected funny in Rose Byrne in ""Get Him to the Greek"" and pairing her with Seth Rogen as a couple of young marrieds not quite ready to give up on their college years proves her comic abilities once again.",1
14533," 90 minutes of random, really bad sketch comedy.",0
16585, Craig's most effective Bond movie yet.,1
238550," By largely jettisoning the elements that made the TV series popular, the creative crew of Lost in Space embarked on a road not fated to meet with any kind of meaningful success.",0
36206," Red Sparrow fails to take flight as the chilling spy thriller you'd expect it to be...Jennifer Lawrence's terrible Russian accent and deadpan act don't help either. Despite the genre and an attractive cast, the film's mind games are way too tiring.",0
69972," ""Stan & Ollie"" has plenty to say about the things that bring us together, and the things that keep us together.",1
152327, There are sterling concert performances by several bands in peak form.,1
47433," Good fun if you can put up with the pastel colours and plasticky textures, which show that in modern fantasy animation all that pixellates isn't Pixar.",1
82120," On one level a fascinating refraction of the Amanda Knox trial into an examination of perception, on another an increasingly trying hall of mirrors.",1
217460, The production really serves the material with camera work which makes the ordinary disturbing.,1
152056," Starts off great with solid humor but somewhere along the line it becomes stale, repetitive and annoying. Batman isn't some emo, wannabe beat boxer who is in love with Barbara Gordon.",0
99289, Brothers: Blood Against Blood is a surprisingly fast-paced and engaging drama rooted in subjects that never grow old.,1
96407," If Steven Spielberg, Michael Bay, and Tim Burton collaborated on an Amblin-style adventure with rocket launchers it might look something like Big Game.",1
173190, The highest-grossing Japanese film of all time is a luxuriously animated legend of ancient gods going head to head with mankind and industry over the balance of nature.,1
132198, A lethargic movie that lopes and stumbles far more often than it springs to life.,0
19880, Zemeckis shows he still has a vivid visual sensibility and a finger on the zeitgeist. But the script by John Gatins leaves nothing up in the air and returns all the tray tables locked in their upright positions.,1
81236," Love, Simon harbors no creatives of color behind the camera, yet Greg Berlanti and writers Isaac Aptaker and Elizabeth Berger succeed in tapping their powers of empathy to portray non-white characters with depth.",1
227146," Spending more observational time with her smart, resilient and stirringly positive subjects -- even seeing less-edited footage of their business plan speeches -- might have helped sell her inspirational story.",0
33362," Offers a few inspired moments in a sea of mediocre gags, fumbled opportunities and that great foul among contemporary comedies--unnecessary grossness.",0
179138," The film is precise, square and in many regards beat-perfect - in other words, the perfect movie to skip in theaters and enjoy somewhere down the road as a rainy-weekend rental or background-noise friend while paying some bills.",1
171779," The highly combustive feminine firepower consistently ignited by the three leads here is a wonder to behold, as is the withering wit of the screenplay, and the mesmerising direction of in-form filmmaker Yorgos Lanthimos.",1
106897," There are ceramic cardinals mounted on the wall, and Zingers on top of the refrigerator; but there are dark woods here, and they're just beyond the family's backyard deck...",1
76534," While it does occasionally shortchange its characters, it provides plenty of moments for the actors to shine.",1
46322," While the concept is novel - and the animation often dazzling - the story and characterisations soon prove trite, condescending and dull.",0
206933, The deadening and sometimes laughable litany of shouted military-style dialogue eventually pummels into submission any hope for fresh creative angles on this well-worn format.,0
136131," The poignancy and ambition were there, even if the execution didn't always hit the mark.",1
50045, Even the special effects aren't very special.,0
213326," ... tweaks perceptions and stereotypes, as well as mainstream expectations, in ways that are both funny and unsettling.",1
93599, Helen Mirren outdoes even her Oscar-winning performance in The Queen.,1
153575," Seth Rogen's reliable charm finally meets its match in this strained, unfunny script",0
159738, Free State of Jones is a great opportunity lost.,0
146208," A complex, entertaining story about a cynical lawyer and a rich client.",1
126768," As nepotism-based filmmaking whims go, this one is more harmless and less wasteful than most.",0
74692," A modest film that approaches subjects like courage, sacrifice and commitment to our ideals. [Full review in Spanish]",1
97082," In the wake of the debacle known as Showgirls, Striptease has had to fight to establish its separate identity and credentials. In retrospect, it appears to have been wasted energy.",0
198069, Thornton and his directors have yet to master the subtlety between an endearing drunk and a sadist.,0
147095," Hallam Foe cannot be accused of concealing its investment in the dramatic heightening of sensation, the privileging of psychic logic and hormonal pulls over safer and more quotidian forms of ""realistic"" storytelling.",1
18513, The Hate U Give is a must-see drama with shining performances from Amandla Stenberg and Russell Hornsby.,1
29966," It's a plodding, plonking, clonking, clanking vanity project, watching which is like drowning in suet or being alone for two hours in the kind of airless hotel room that Hughes reputedly holed up in.",0
208863, Here is the most important thing you need to know about this movie: Larry the Cable Guy has top billing.,1
14893," After a shaky start, the film gradually becomes as taut as a high-tension wire: a complicated heist carried out in the name of wonderment.",1
48983," As director, Farmiga is a strong believer in cinematic democracy, allowing the other actors to seize the center of the action and the frame.",1
194205," Clever, claustrophobic premise elevates mediocre shark thriller.",1
107750," The story of STREET FIGHTER is a mere trifle, but who cares? The real problem is that...the visceral impact is practically nil.",0
199252," Mannerism and pretension are offset by humour and a surprising amount of humanity here, making Youth a memorable (and finally affirmative) meditation on ageing and art.",1
80045," A love-tolerate valentine to the city, it feels more real than the gangster-gorged mean streets of Martin Scorsese's The Departed, and just as tortured as Clint Eastwood's Mystic River.",1
228635, Simply fabulous. [Full Review in Spanish] ,1
154543," Director Ridley Scott gets lost in the desert at times in Exodus: Gods and Kings, his epic, but not entirely effective take on the story of Moses' journey from Prince of Egypt to Hebrew leader.",1
131883, Hall and Heathcoate both do strong work.,0
141057," What keeps all this from seeming overmelodramatic is Schneider's huge performance, which is too hilarious. All costume dramas need actors this rude.",1
164520," A did-anyone-ask-for-this? sequel that manages to improve on its predecessor, but I'm not entirely sure that could be classified as a positive reaction. ",0
148420, It may be violent but it also has a joy for life and music and movies.,1
170039, ...I found myself laughing pretty consistently the whole way through...,1
76294," Instead of propelling Spectre over the top where it belongs, Waltz instead becomes its unhappy avatar, the thinly grinning face of sadly diminished returns.",0
163368, Utterly unaware of its own absurdity.,0
27689," The only people to blame here are Addario & Syracuse, who block and shoot every scene with an energy that makes each week's installment of The Big Bang Theory seem downright avant-garde by comparison.",0
171737," There's a Dumbledore, there's a Voldemort, there's a magical MacGuffin that our heroes must track down, but it's a soulless attempt to re-create the Potter magic.",0
189035, Inevitability of the plotting and lack of modulated rhythm make the 97-minute running time feel longer than it is.,0
87501, This may be the bucket of blood that splatter fans were eagerly anticipating ... but it is also an excellent horror film with solid scripting and strong performances that make it appealing to a wider audience.,1
235010," ""Angels Sing"" is a music video disguised as a holiday movie, populated by musicians disguised as actors.",0
157226, Manifesto works best as a thought experiment; fitting it into cinematic convention makes it a little more boring and confounding.,1
12913," Set in postwar Bosnia, The Hunting Party is all over the place in tone and seeming intent.",0
41173, There's no doubt that audiences used to him as Malcolm X or 'Hurricane' Carter will be appalled by the sight of him completely off his face.,1
98932," Think what you will about the veracity of this usual one-sided doc, but can you at least admit that Michael Moore is the most entertaining maker of documentary films?",1
109698, Neither as serious as Black Hawk Down nor as lightheartedly fun as Independence Day. ,0
29226, A slasher movie filled with smug and self-absorbed characters who are not nearly as clever as they obviously assume they are.,0
39617," Even the credits at the end of the film are smart, detailing the inequities of CEO pay and the government bailout of AIG and large banking firms.",1
25684," While both actors are too professional to simply phone their performances in, they must have realized early on that they were fighting a losing battle against the material.",0
18291, Michael Franti's passion and constant search for inspiring vision is at the beating heart of this powerful documentary.,1
226805," Nicholas Hoult does his best to bring Niven's weapons-grade scumbag to life, in a film hobbled by amateurish acting and absence of production value.",0
235126," ... Don't call it a silent movie, for sound is the true star here.",1
147707," Ultimately, Experimenter finds a glimmer of hope by simply revealing itself. Maybe if more people are educated about the dangers of obedience, they'll put up more resistance. It can't hurt to hope.",1
191328, It will most likely be admired by those who actually already reached their OWN 'golden age'.,0
53455," When the time comes it can manipulate human experience for a gut punch. The 33 is a bad movie, but you can't say it doesn't have a heart.",0
68714, An entertaining if slightly skewed documentary about the short life and early death of General Motors' EV1.,1
70093," This movie is a total mess, although the eating scenes are actually quite well done. The movie is a sloppy slog excepting for when people are getting torn apart and devoured. So that's strange. ",0
196027," Perhaps Gibson is trying to shock us into absorbing the torment and severity of man's inhumanity to man. The tragedy is that the film has the opposite effect: As we are bombarded by savagery, we become inured to it.",0
9786, Only the writing and a couple of the performances are enough to leave the film stranded just barely on the right side of watchable.,1
245785," A one-man shop who even composed the muted score for his movie, Eastwood reminds us how films are best created, like Maggie's destiny in the ring, with one's own hands.",1
129775," It might have worked if co-director/star Gamazon had taken an acting class, or if the kidnapper didn't sound like a villainous GPS navigating device.",0
250360, [T]here are times when it feels as if writer/director Cameron Crowe simply started filming with the basic outline of a screenplay that had yet to be written.,0
176462," When I first saw The Orphanage, I found it an overly clinical genre exercise whose sentimental moments felt forced, but it will also plant roots in your subconscious and linger there for weeks.",1
223589," Predictable if measured uplift aside, Fox keeps ""Yossi"" effortlessly affecting, graced with deadpan humor and a knowingness about lonely lives.",1
232487," The classic adaptation of the Tennessee Williams play, featuring one of Marlon Brando's legendary performances.",1
1032, A woebegone crew of comedy turns worthy of a bad Carry On film.,0
76032, Mixed bag of great sequences and cutesy overkill.,1
188851, A visually imaginative fairy tale that suffers slightly from its predictable course but still manages to wow at all the crucial moments.,1
234127," About the best thing in this well-meaning but wearying message drama is that it points out (and, points out) that some tradeoffs are hard to make.",0
106128," Travolta and Williams have been around long enough to know that when doing comedy, sometimes 'less is more.'",0
181986," It is remarkable how, with all of the advances in technology over the years, a story like this can remain largely unchanged despite a 35 year gap between tellings. By allowing the movie to unfold in real time, Scott enhances the level of suspense.",1
229284," You might remember the film's plot and character archetypes from Pearl Harbor, although Michael Bay's war turkey, in retrospect, lends itself to camp revisionism.",0
91849, Ultimately adds very little to the previous film apart from making a mockery of its title and paving the way for future instalments.,0
174337, A terrible knockoff of A Quiet Place...,0
31555," Helped along by an amazing cast of mostly first-time actors, ""Omar"" feels very fresh, due to its attitude, its approach, and the fact that it offers no solutions.",1
128421," By the power of great messages, this one still entertains.",1
173481," This movie ought to be brainless summer fun. I'm sorry it isn't. No one expects Shakespearean dialogue or plotting in a movie based on the jiggly TV series of the 1990s, but even the breeziest summer escapism shouldn't be this stupid.",0
130242, It's reductive and overly schematic in the way movies about the literary and intellectual life tend to be.,1
15501," Evidently, redemption merely means cleaning up loose ends and never paying the consequences.",0
4465, The biggest surprise is that feeble material from three years ago feels even more farcical in the age of Obama.,0
230212," I'm a notorious softie, and I found things to like about the film, most particularly Clooney's performance; but I remained untouched.",0
182852, Push is a chase film dolled up with supernatural powers and chintzy retro design motifs.,0
138061," When location scouting is the most striking aspect of a film, something's awry. And sadly this mystery fails to intrigue.",0
104658, The fundamental problem with the film is that it doesn't know whether it wants to be old-fashioned or cutting edge.,0
41288," As a director, Mel Gibson is great at telling vivid stories that evoke intense feelings. And Andrew Garfield delivers another remarkably internalised performance that resonates strongly.",1
24679, Movies don't get much cheesier than this -- or much more fun.,1
227838, A low-budget relationship drama with high aspirations. Makes for a self-assured and pleasingly down-to-earth debut from one-to-watch Michell.,1
206941," Rodrigo Reyes' documentary... is at times too elliptical for its own good, but it delivers a haunting portrait that stands in marked contrast to the incendiary arguments usually attendant to its subject matter.",1
241515," The 'Friday' movies are about the fear of death -- especially violent, untimely death, the type that is most scary to the teenagers who flock to the films. Jason is the car that runs a red light and kills a kid on the way to the prom...",0
33936," McKay wants to demonize and humanize Cheney at the same time, and the effect is like simultaneously watching ten different Dick Cheney biopics, all of them tedious. ",0
43945, Ayer probably squeezes the most disreputable fun into this PG-13 film as he was allowed.,0
175416," At a time when pressured media budgets are conspiring, with the general preference for escapism over reality, to threaten war reporting's very existence, A Private War unflinchingly reminds us of its value.",1
129281, The narrative is a tapestry entwined from personal and political threads; the result is emotionally overwhelming,1
63098," There are few conventional thrills on offer here, but plenty of humour and charm.",1
211079," With characters speaking almost exclusively in soundbites, anecdotes, proverbs and quotations, it's like being cornered at a convention of fortune cookie fillers.",0
125321," What was the last stupid Hollywood comedy -- good-stupid, not stupid-stupid -- to offer actual, audible, verifiable big laughs?",1
24933," Fluid photography and achingly honest performances merge magnificently, with the story of love amidst the livestock considerably more charming than it sounds.",1
150096," I'm not saying Made In Dagenham is a shallow piece of nostalgic fluff. But within five minutes, Bob Hoskins is singing My Old Man Said Follow The Van during a power cut.",0
24795," Performances are really fine -- especially from the casually seductive Farmiga -- and visually, it's a blast, with Eric Steelberg's camera capturing spectacular bird's-eye views of American cities.",1
3507," Incomplete and unpublished by the time of his death eight years later, the letters have been picked up by Haitian filmmaker Raoul Peck who brings Baldwin's typically insightful and beautifully articulated words to life... ",1
228374, The cast has an indecent amount of fun with Elizabeth Meriweather's salty-but-sweet dialogue.,1
33060," Cassavetes' most dangerous and unfiltered expression of masculine anxiety -- a raw, deliberately off-putting masterpiece.",1
192210," An absorbing, nuanced, and intelligent film about a global pandemic in which Soderbergh shows how the battle against a deadly virus draws out the best and the worst in human beings.",1
2306," A wistful, laugh-to-keep-from-crying examination of what it means to be an ordinary 99-per-center.",1
179652, Another sad-sack ode to the allure that cigarettes and Albert Camus have to a very near-sighted kind of young American males.,0
22241," The filmmaking is a bit clunky, and the three stories don't quite add up; what we have here is just not fully engaging.",0
197875, An intoxicating endorphin rush.,1
233442," A lifeless, brainless costume drama from, of all people, Werner Herzog.",0
136508," The trouble is, in recounting Mapes' case, it winds up throwing her back under the bus.",0
81008, Robert Redford goes out in a blaze of glory in what he says will be his final acting job in a film.,1
18563," The bleak, crazy, postmodern superhero saga Kick-Ass aspired to be, which doesn't prevent it from being sluggish, derivative, and beyond obvious.",0
13681," Pine, Bana, and Affleck have done fine work before but The Finest Hours is not their finest hours.",0
25824," Hiddleston (who, like Olsen, is best known for his ""Avengers"" alter ego) does his own singing, but can't quite duplicate Williams' high-pitched twang any more than the movie can re-create the excitement of his career.",0
39434," When you toss this many balls in the air, several are bound to be forgotten.",0
174263," As a creature feature, Riddick isn't half bad, though it's far from truly good.",0
8114," The film was delayed from the fall, assumedly so if the Mayan apocalypse really hit, the cast could have a silver lining.",0
143611," Even more than The Hurt Locker, which sometimes relied on traditional film techniques to build suspense, Zero Dark Thirty resists manipulating the viewer or building movie-movie excitement.",1
10624, Kristen Wiig becomes a movie star and takes back the term 'chick flick.' Bridesmaids has a big heart and a grown-up mouth.,1
167690," There is almost no character development, the dialogue is stilted and the story itself is rather absurd.",0
113098," Date Night"" is not exactly ""Scenes From a Marriage,"" and yet, with Carell and Fey delivering both raucous comedy and real characters, ""Date Night"" is surprisingly smart, funny and sweet.",1
231418," ""Expendables 3"" has fewer nauseating clichés than ""The Judge.""",0
92255," Robert Rodriguez returns to the grindhouse with this entertainingly over-the-top, ultraviolent exploitationer.",1
117468," With caustic wit and fantastic performances for all involved, the film is destined to be an anti-war classic. War, war never changes.",1
48034," This is a crowd-pleasing winner that's educational, touching and hilarious. An infectious live-for-today energy permeates every frame.",1
249808," At one point Langdon bellows, ""I need a map showing all the churches in Rome!"" which is a hilarious bit of dialogue because you might as well demand a map showing all the bars in Milwaukee. Then again, that would lead to a more entertaining movie.",0
241683," Ends up dissolving into a muddle of unfunny jokes and half-baked ideas, all served up with that painful, herky-jerky Gilliam rhythm.",0
229330, Why did they go ahead anyway? Did they believe that an immense Capote audience was hungering for two films about him?,0
71782, Army of One avoids lazy Red State bashing ... along with insightful humor.,0
206249," Despite some entertaining moments, Now You See Me 2 is largely an exercise of style over substance when it's all said and done.",0
202286," Guggenheim has been justly criticized for not giving teachers and their unions more time to explain themselves in the film. On the other hand, he lets politicians and governmental policies off the hook too lightly.",1
197910," ... presents the upbeat family-film playbook with no surprises, but if you're in the mood for a feel-good flick, this is an excellent choice.",1
124554," Action scenes shouldn't be dull, especially large-scale ones devastating half of a city, but that's exactly what threatens to happen here.",0
149690, Visually stunning - delivering delightful family-friendly entertainment...,1
156890," It's a tough subject, but elegant, smooth filmmaking keeps us comfortable when we know bad things are going to happen.",1
248737, No one's got their game on in Doom.,0
24773, Silly empty fun with interesting editing and delicious hunky Jesse Bradford.,1
59561," Family values trump suspense, fun, and, of course, mystery.",0
189800," From the ridiculous to the profound, there are many truths in this smart comedy that takes flight from its talented cast.",1
47414," Crude, repetitive and offensive, propelling the R-rated teen sex comedy cycle.",0
68815," On their own, these are all people you'd gladly fork over $10 to watch. Unfortunately, together, in this frenetic, plate-spinning, south-of-the-border caper, they all look a bit lost.",0
146716," With its unflinching style, Training Day can be hard to sit through at times. But it's worth the discomfort for the adrenaline rush of the plot and Washington's compelling performance.",1
54451," Luhrmann and his design/vision soulmate Catherine Martin package all this in oversize gift boxes all superbly ribboned and bowed, but we have to accept that the presents inside are just as valuable and meaningful",1
112499, Mr. Buscemi and Ms. Miller prove that they are fully up to the task of carrying a whole movie on their shoulders without any help from the other characters.,1
71873," It's funny and sad, romantic and tragic, hopeful and heartbreaking, and always brimming with empathy.",1
163205," Filled with fact, but barren of any real story, All Good Things barely has a couple good things worth mentioning.",0
202666, It's the cast that really makes it work,1
117693, Its clash in storytelling styles is bracing and original.,1
139443," Although the movie offers a few chuckles here and there, it fails on almost every level.",0
240879, The Incredibles promotes a new moral slogan for our times: The family that fights evil-doers together stays together.,0
91278," It's not quite as dark a satire as ""Lord of War,"" and its protagonist's jolly attitude, resembling (frighteningly) a more rational sort of Timothy Treadwell, does distract one... But... the movie is never in danger of being crushed by it's own weight.",1
185433," Nicely down horror flick with a great twist near the end. This is one EVIL child. Well-directed, too.",1
109474," None of the dialogue is particularly pointed, and the supposed Hollywood mean teens seem rather tame. (One of their big pranks involves stealing Nancy's cupcake.)",0
91870," Admittedly, there were specific scenes that I felt were wonderfully performed and photographed...but I felt no overwhelming emotions.",1
10591," 360 has the pedigree, cast, and scope of a weighty film, but nothing much to say.",0
26963," There are scenes that were certainly fabricated for the movie, but the emotional truth behind them feels real. ",1
125285, Not the most original idea for a script.,0
137396," The symbols are all functional and Cronenberg's allegory for a civilization divorcing itself from its own humanity is entirely realized, but without a potent emotional angle, it's little more than an intellectual exercise.",1
61605," Moving into darker territory where the mumblecore milieu would never venture, Short Term 12 offers a much-needed corrective to the indie-darling set-particularly in its curiously optimistic ending.",1
166659," [Batman Begins] feels less like comic fantasy and more like serious drama, albeit one depicting the exploits of a psychotic ninja billionaire.",1
249111," As the best trash movies always reminded us, the art is in what you do with the old ones.",1
125302," A bit rough around the edges directorially/technically and the screenplay's crudeness is strained at times, but I enjoyed the story and performances.",1
31282, a one-joke film - and the joke is in the title. ,0
180528," Director Wim Wenders has an ambitious global message about the environment and terror attacks, but his execution leaves this film and his lovely cast submerged under water.",0
168234," All human life? Yes, and heroically dealing with inhumanity wherever it is found.",1
76469," The movie is bad and dull, and then bad and dull and gratuitously violent, not even finding a trace of guilty fun in its narrative dumpster diving. ",0
76038," Mel Gibson is sick, but his new film profits from his weakness.",1
35955," A highly amusing little horror movie, elevated by uncommonly layered performances, not to mention the voluminous amount of fake blood spewed, limbs torn apart, oddball sex scenes, and one particularly amusing drug trip.",1
204889," While this plot is heartbreaking and high school movie generic, the execution is lively and deft.",1
91067," A light, entertaining and well told film you can enjoy without any complications, especially for those who enjoy great food. [Full review in Spanish]",1
194395," Rooney's Lisbeth takes matters large and small into her own hands with a ferocious self-sufficiency that leaves the audience gasping with both horror and a provocative delight not entirely undiluted with envy. Likable, no, but impossible to easily dismiss",1
177862," Both its tone and its songs get a little melancholy as the movie goes along, but this frequently exuberant Christmas-zombie-musical is wonderfully creative, with a touching emotional center. ",1
123388," Terrence Malick's visual delight, a career-culminating take on the mysteries of life.",1
116503, I feel a strange disturbance in the Force.,0
146958, As Lewis Carroll should have said: Efficiency is no substitute for enchantment. ,0
148558," When people jumped from the burning towers of the World Trade Center, no pretty piano music accompanied their fall.",0
191145, The effects are good. The film is well shot. But the performances are awful.,0
117593, The Other Woman is frustratingly indecisive. ,0
15422," [Terrance Malick] prefers to create a visual representation of love, which is fine in theory and juvenile in execution.",0
36255," Cookie-cutter characterisations, homily-heavy script and over-reliance on maudlin musical prompts are all too chocky-box icky in their own right.",0
13889," What keeps the film alive and more than a little nerve-wracking are a terrific cast and director Walter Salles, who creates a powerfully oppressive mood that meshes seamlessly with the inner turmoil of troubled mom Dahlia.",1
59743," Next to 'Iron Man 2,' 'Thor' is the worst Marvel film to date. ",0
62295," The film brings back a bygone time - which Julie proves we can resurrect, as long as we're willing to call in sick now and then - when life was something to be savored, not rushed through.",1
25113," Junebug immerses itself in a part of the American experience Hollywood doesn't touch anymore, and has sharp, perceptive talents behind camera.",1
50735," As tidily and 'happily' as this movie winds up, it seems like a draft for a project Roos is still working out.",0
209822," Roll up, roll up for another game of action-movie cliché bingo, the game in which little-known directors try to squeeze as many genre platitudes into a 90-minute slot as they can.",0
120728," It is with heartening exhilaration to announce, then, the Malick of old has finally returned. Confidently sprawling and startlingly clear-eyed, ""Song to Song"" is of a whole with itself, always lyrical and often breathtaking to watch take shape.",1
201488," For all the references to the previous movies and the current Agents of S.H.I.E.L.D. show, this is a movie that seems unable to find any justification for its own existence. ",0
66204, Self-consciously written and directed redemption saga that's certainy not as compelling as other dramas in this British gangland genre.,0
172575, Perhaps its a testament to Kerouac's mastery of his own screwy milieu that all attempts to impose order on the material are doomed to fail. ,0
110695," However, as much time and energy has been devoted to the goings on of Rey, Ren, and their various friends and enemies, try as the film might, it doesn't generate much in the way of genuine interest in these characters. ",0
40086," This superb film has long been acknowledged as a classic political thriller, but watching it in today's climate, at a point when a timid and ineffectual media is par for the course, also reveals its increasingly significant value as a time capsule piece.",1
115876," When it's not trying too hard, ""Stan & Ollie"" is itself a sweetly charming good time.",1
89492," It's a deceptively powerful performance, and although it is not enough to elevate the entire genre, it nonetheless separates Measure of a Man from its competitors.",1
145529, An opportunity to wallow in grimy nostalgia seems to be its sole purpose.,0
45460, To my mind the whole experience felt like trying to tune into a radio station and only hearing static.,0
223584," Yes, the jokes are intentional. Yes, the film is visually stunning, but Nights of Cabiria really has nothing more to offer.",0
234636," If martial arts movies have always seemed like musicals with full body contact, Zhang Yimou's Hero is the closest the form has yet come to a full-blown Vincente Minnelli MGM extravaganza.",1
147426, Provides a full-fledged blast of undiluted B-movie zest.,1
146666, Action-packed and passionate.,1
65517, Turn the page on this one.,0
218944, Good-natured and completely forgettable ...,0
177618," There's never a dull moment in this surprisingly clever imagining of one of the most popular video games of all time, especially considering that the murderous mayhem and extreme bloodletting that are its hallmarks remain intact.",1
38153, La Haine chucks a Molotov cocktail through the sedate window-front of modern French cinema. Kassovitz has scoured away the layers of nuance and the portraits of a privileged past -- and daubed over them slogans of despair that are raw and contemporary.,1
208422," Inevitably, the film has the air of an extended campaign ad, but that doesn't make its subjects and the stories they tell any less compelling.",1
105933, Mooney and his pals have created a love letter to nostalgia. Don't dismiss this unorthodox ode to cartoons of old --- it's a treasure. ,1
103408, If only this was nearly as funny as it thinks it is.,1
214829," Every journey has to come to a close at some point, and while it's not a perfect exit for Katniss, it's one where she gets to put her bow, arrow and big heart to good use.",1
115905," Godzilla - both the movie and the big guy - is ... something of a lumpy, lumbering great beast of a thing, lurching from city to city, continent to continent, smackdown to smackdown and plot point to plot point ...",0
118612, Dias de Santiago zeros in on the disconnect between one man's sense of entitlement and the unforgiving realities of life in contemporary Lima.,1
195319," Sex sells, but this film-noir sequel makes you feel dirty if you're left thinking that's enough. And if you count how many bullets are fired and compare it to how many holes you can shoot through its plot lines, the latter outnumbers the former.",1
2987," All the laughs-as well as the tears-in the too-brief but shining life of a true comic genius are present and accounted for in this essential, intensely moving doc.",1
10137, Far too simplified to be effective and far too manipulative to be affective.,0
227234, Jordan imposes upon his characters bittersweet twists of fate and coincidences of convenience that make the ultimate revelation of the truth of the scenario a dishonest letdown.,0
32662," Does a lot of revving in order to juice its jokey, violent bad-boy cred, but it never gets out of the driveway.",1
119994, I was apparently dealt a faulty card and could not pull up any discernible aromas other than those of flop sweat and mild embarrassment.,0
55675," Respectfully Catholic and beautifully shot. Isabelle Carre and Ariana Rivoire give stunning, physically rough and tumble performances.",1
11235," A hilarious and moving study of the obsessive competition between the all-time scoring leader on Donkey Kong, an odd Floridian, and a father of two who gets sucked into a world of mind-blowing passive-aggressiveness.",1
243064," Edited with brisk energy, Get Me Roger Stone is a good example of a certain kind of documentary - one that will appeal to opposing sides. ",1
52235," Where's the sense in taking Hart off that stage, sticking him in a classroom and paying him to write on an actual chalkboard?",0
177120," Caligula is sickening, utterly worthless, shameful trash. If it is not the worst film I have ever seen, that makes it all the more shameful: People with talent allowed themselves to participate in this travesty.",0
55430, A shamelessly manipulative Bollywood meller that's opulently decorated and luxuriously photographed but rarely rings true emotionally.,0
19357, The moral murkiness of the Israel-Palestine conflict sets the scene for a blistering espionage thriller.,1
44524," The movie is fluid, suspenseful, and preposterous-although, more historically than psychologically, and not necessarily in a negative sense.",1
22922," Brilliant adaptation, revised and refined, from the romantic novel by Patricia Highsmith. One of the best films of the year. [Full review in Spanish]",1
67515, It's more interested in borrowing terminal cancer as a narrative shorthand for intensity than investigating it as a lived experience. ,0
23643," This is misogyny and regression masquerading as comedy, and Sharma seems to be too busy trying to morph into a Hindi film hero to employ his famous comic timing to good effect. ",0
36202, The scariest thing in the movie is a cameo by Scott Baio.,0
186425, Contributes to the same commodification of the holidays it tries so desperately to criticize.,0
103594, ... a feast for the senses that's both difficult to watch and impossible from which to turn away.,1
55391," A cheerfully irreverent lark -- part fairy tale, part science fiction and part comedy.",1
15973," While the makers of Freedom Writers may have kept to the facts, they neglected to keep it real.",0
46430," For all its offensive racial assumptions, stereotypes and White wish fulfillment, it's hard to deny the comfortable narrative of the reluctant hero.",1
209860, A melancholic ode to comedic suffering.,1
117007, I can say that I learned a lot from Straight Up: Kentucky Bourbon but rarely engaged outside of my own personal love of Bourbon itself. There is a great story here that is grazed in favor of fastidious facts. ,0
127472," Side Effects' endless twists and turns, plus rapid pace, help build to a satisfying (if morally dubious) conclusion, and should send Soderbergh out on a triumphant high.",1
243687," It captures the torment of one chosen as an instrument by a vengeful Old Testament God, and it breaks a story of cosmic dimensions into brutally human terms.",1
4032," If you like art history and want to discover and learn about one of the most impressive private collections of post-impressionism and modern art on the planet, you cannot miss the history of the Barnes Foundation... [Full review in Spanish]",1
191764, ... spends more time paying tribute to previous installments than taking the series in any meaningful new directions.,0
59008," Smart and playful, packed with hilariously inventive touches both in the dialog and visuals that will especially please Godard fans.",1
227118, The director... has thought up a beautiful way of talking about our personality through the things we like. [Full review in Spanish],1
225065," Brice stops his story just before it becomes redundant - most filmmakers these days can't say that - and although I didn't believe the outrageous next-to-last scene, he caps it with a laugh-out-loud joke.",1
32775," A movie about regret and we all have regrets... it's just a matter of if we let those regrets define us. But, sometimes, we don't have that choice.",1
92624," We don't really care about these people, who are for the most part unlikeable. That goes for the Howe twins, too.",0
3312," It's well-cast, with a gallery of fresh talent.",1
74461," Overall, Something Like Summer is very good at what it does, but what it does never really gets beyond the superficial.",0
225643," The end result may not be a full-blown disaster, but it comes close.",0
32278," Wants to be a fun and zippy thriller, but the moving parts fit together a little too neatly.",0
